geek_rate,title,num_votes,avg_rate,id
5.579,Vorpals,50,7.15,130548
5.579,Contraband,188,5.99,3705
5.579,Bloody 110,55,7.00,5830
5.579,Anno Domini: Wort Schrift Buch,64,6.72,36788
5.579,Deluxe G.E.V.,44,7.29,13212
5.579,Flying Lead,40,7.57,66809
5.579,Regimental Fire and Fury,31,7.81,75418
5.579,Off Your Rocker,96,6.45,120814
5.579,Waldmeister,107,6.26,2095
5.579,Zargos,117,6.27,1066
5.579,Nantucket,101,6.42,182064
5.579,Kazaam,207,6.41,32143
5.579,The Great Pacific War,73,6.70,8402
5.579,Group of Soviet Forces Germany,68,6.72,10300
5.579,Chainsaw Warrior,630,5.76,1827
5.579,Pig 10,138,6.12,83196
5.579,Mago Magino,130,6.19,17235
5.579,Mississippi Fortress,63,6.80,10564
5.579,Il Cucco,91,6.38,16110
5.579,Karawane,126,6.17,940
5.579,Hue,71,6.70,7609
5.579,"Year of the Rat: Vietnam, 1972",79,6.79,9961
5.579,Make 'n' Break Extreme,234,5.88,30706
5.579,MixUp,105,6.32,22399
5.579,Clocktowers,539,5.72,12538
5.579,Dream Islands,86,6.50,191070
5.579,Dux Bellorum,43,7.96,88079
5.579,Screaming Eagles,299,5.93,825
5.578,Lords of the Spanish Main,62,6.65,25618
5.578,Ramses II,370,5.80,2629
5.578,Yangtze,61,6.81,212382
5.578,Pfusch,124,6.16,2189
5.578,Nika,82,6.69,153757
5.578,The Mediterranean,51,6.97,18776
5.578,The Crusades,146,6.21,6240
5.578,Internal Affairs,75,6.68,183626
5.578,Tony & Tino,235,5.89,4328
5.578,Greentown,118,6.20,24122
5.578,Dropfleet Commander,43,7.71,185845
5.578,We Didn't Playtest This At All,2131,5.68,31016
5.578,Die Tore der Welt: Das Kartenspiel,124,6.16,118452
5.578,Tien Len,47,7.14,18103
5.578,Piou Piou,69,6.67,67823
5.578,Santa Maria Infante: On the Road to Rome 1944,41,7.68,10230
5.578,Open Sesame,137,6.17,124290
5.578,Strike A Pose,75,6.52,155314
5.578,Dice Throne,71,9.21,216734
5.578,King Of The Hill: The Dwarf Throne,46,7.33,197528
5.578,Kanev,98,6.43,5264
5.578,Tournament at Camelot,48,8.79,216632
5.578,"Agricola, Master of Britain",38,7.72,206805
5.578,D6 Shooter,79,7.24,181464
5.578,I Am Spartacus!,102,6.37,6045
5.578,Genial Spezial,162,6.00,40830
5.578,Streets of Stalingrad,47,7.41,2236
5.578,Braintopia,55,7.04,213480
5.578,Oosterbeek Perimeter,32,8.11,12054
5.578,Sharp Practice,30,7.98,36339
5.578,Washington's Crossing,36,7.85,109635
5.578,KIPP X,56,6.86,129751
5.578,Championship Formula Racing,36,7.83,156175
5.578,The Great War in the Near East,72,6.62,11978
5.578,Cornucopia,230,5.87,62343
5.578,Qyshinsu: Mystery of the Way,72,6.84,36616
5.578,Highway to the Reich (third edition),44,7.39,37912
5.578,Römisch Pokern,98,6.40,181956
5.577,Bridgetown Races,109,6.24,72242
5.577,Deadlands: The Great Rail Wars,72,6.74,12957
5.577,"The Kaiser's War: World War I, 1918-19",40,7.39,42255
5.577,Gazala,76,6.62,4960
5.577,Hangtown,40,7.78,161813
5.577,Seismic,254,5.87,22673
5.577,Pharaoh Code,164,6.13,111999
5.577,Barnyard Roundup,73,7.30,186793
5.577,Forbidden Bridge,186,6.09,3945
5.577,Gunship: First Strike!,211,6.04,109215
5.577,Red Dragon / Green Crescent,48,7.17,72200
5.577,Marrakesh,48,7.09,685
5.577,Electronic Talking Mystery Mansion,140,6.28,2343
5.577,Halt mal kurz: Das Känguru-Spiel,200,5.93,191057
5.577,Switching Tracks,73,6.53,161923
5.577,Devil's Run: Route 666,96,8.56,177823
5.577,"Jacob Marley, Esq.",112,6.27,8707
5.577,Race Day,171,6.09,19329
5.577,Les Rois Francs,57,6.94,107372
5.577,HeartSwitch,89,6.40,145478
5.577,Baldrick's Tomb,97,6.37,126340
5.577,Magalon,198,5.98,429
5.577,BattleFleet Mars,148,6.18,3662
5.577,Check Your 6! Jet Age,32,7.72,75644
5.577,Junkyard Races,124,6.17,8986
5.577,Canope 1801,44,7.39,16456
5.577,Spanish Main,89,6.51,1815
5.577,Jenga: Donkey Kong Collector's Edition,290,5.92,37931
5.577,Perplexus Twist,46,7.18,139390
5.577,Code Omega,123,6.16,33984
5.577,Atlantic Wall: D-Day to Falaise,36,7.80,158793
5.577,Kogworks,180,6.07,32466
5.577,Jacynth,65,6.65,39290
5.577,Pleasant Hill: The Red River Campaign,84,6.55,5997
5.577,SeaSim,169,6.01,18266
5.577,Rome & Carthage,121,6.34,2335
5.577,Vampire Queen,91,6.34,191073
5.577,Risiko! Prestige,124,6.40,50719
5.577,Phantom,82,6.48,113937
5.577,Iwo: Bloodbath in the Bonins 19 Feb – 17 Mar 1945,64,6.74,144958
5.577,Nuevo Mundo,40,7.67,163798
5.576,Blockade,112,6.27,2559
5.576,Great War at Sea: U.S. Navy Plan Gold,47,7.20,22758
5.576,Nine Worlds,88,6.84,120316
5.576,Land 6,83,6.46,161849
5.576,Frigiti,51,6.99,103783
5.576,Aegean Strike,150,6.21,2078
5.576,Gods' Gambit,122,6.33,160125
5.576,Drive on Moscow,63,6.92,25993
5.576,Hand and Foot,243,5.94,7475
5.576,Guess the Mess!,66,6.62,155258
5.576,Harald,55,7.07,182638
5.576,Love Letter: Star Wars,46,7.26,189504
5.576,Rancho,179,6.01,130729
5.576,"Circle of Fire: The Siege of Cholm, 1942",38,7.48,133940
5.576,Mars Attacks: Ten-Minute Takedown,240,5.87,170381
5.576,Halo: Fleet Battles – The Fall of Reach,44,7.61,176936
5.576,Dark December,56,7.32,9150
5.576,Cycling Party,66,6.90,144460
5.576,Corporation,51,7.05,63161
5.576,Der HeidelBÄR,79,6.43,53723
5.576,INWO SubGenius,195,6.05,4671
5.576,Niki Lauda's Formel 1,45,7.20,5389
5.576,Sixis,100,6.29,35311
5.576,Vs System 2PCG: A-Force,30,7.99,194532
5.576,A Frozen Hell,71,6.62,7503
5.576,SEGUNDOS...fuera!,32,8.09,134769
5.576,Las Vegas: The Card Game,92,6.33,209886
5.576,Up And Down,111,6.27,16149
5.576,Red Flags,131,6.32,189062
5.576,Skirmish Wars: Advance Tactics,60,7.20,40455
5.576,Q•bitz,155,6.05,66088
5.576,Jack The Ripper,57,6.87,3241
5.576,Iron Sky: The Board Game,97,6.32,109077
5.576,Energie Poker,65,6.68,1013
5.576,Conspiracy!,44,7.69,176306
5.576,oddball Aeronauts 2: Double the Trouble,70,6.83,168265
5.576,1914: Glory's End,106,6.25,4359
5.576,RoadKill,272,5.86,1578
5.576,Nine Tiles,85,6.43,188018
5.576,Overlord,71,6.81,5277
5.576,Vampire Radar,65,6.61,174252
5.576,Thieves!,117,6.24,171620
5.576,Auf Fotosafari in Ombagassa,50,7.03,2554
5.575,Gads Hill 1874,52,6.89,206463
5.575,Caminos,67,6.64,84913
5.575,The Hardest Days,36,7.47,74311
5.575,Flames of War: Open Fire!,51,7.27,130997
5.575,Black Hat,120,6.39,148282
5.575,The Campaigns of Robert E. Lee,77,6.81,6826
5.575,Victory in Vietnam,39,7.64,6721
5.575,Volle Scholle,100,6.25,93733
5.575,Let's Take a Hike,211,5.95,104063
5.575,Dawn of the Dead,209,5.95,1773
5.575,Gazala: The Cauldron,39,7.50,148309
5.575,"Clash of Titans: The Tank Battle for Kursk, 1943",46,7.05,8351
5.575,ROFL!,85,6.47,136238
5.575,Quicksilver,118,6.32,120886
5.575,Provincia Romana,98,6.37,151016
5.575,Ray Master,48,7.08,163186
5.575,Terrain Vague,62,6.67,29
5.575,Kings Progress,79,6.44,19418
5.575,Elefant Hunt,104,6.19,3925
5.575,Risk: The Dalek Invasion of Earth,110,6.28,149296
5.575,Board and Table Games from Many Civilizations,35,7.52,10971
5.575,Spearhead,62,6.70,10916
5.575,Veritas,66,6.84,27042
5.575,Stonehenge,113,6.23,183
5.575,Flames of War: Open Fire,58,7.02,40411
5.575,Clash of Empires: August 1914,58,6.82,5929
5.575,Baobab,131,6.17,127134
5.575,Sponsio,73,6.84,204577
5.575,Road to Enlightenment,159,6.04,99791
5.575,Killer,140,6.13,8307
5.575,Pole Position,97,6.27,7993
5.575,"Empyrean, Inc.",94,6.30,13341
5.575,The Big Time!,44,7.12,37444
5.575,Lamarckian Poker,76,6.59,3270
5.575,Midgard: Das Brettspiel,70,6.82,26132
5.575,Port Royal,114,6.19,565
5.575,Ulysses,134,6.13,1305
5.575,Kreuzwort,62,6.67,136279
5.575,Connections,76,6.47,118177
5.575,Schlacht am Buffet,118,6.15,93138
5.575,Red Steel: Clash Of Armor At Kishinev,61,6.74,11699
5.575,Battle Dome,92,6.38,6112
5.575,Bell-Bottomed Badassses on the Mean Streets of Funk,213,5.91,13493
5.575,Smokejumpers,73,6.54,3807
5.575,Bull Moose,39,7.60,151450
5.575,Across the Pacific,31,8.06,16466
5.575,Lose Your Shirt,70,6.64,2277
5.575,The Hunt for Red October,346,5.85,2903
5.575,Second World War at Sea: Arctic Convoy,42,7.40,31378
5.575,Highlander: The Card Game,133,6.24,9161
5.575,Ahoy Treasures!,66,6.72,23657
5.575,Ocean Limbo,117,6.15,109657
5.575,Terra,482,5.73,8671
5.575,Newtown,44,7.08,114530
5.575,The Hobbit: An Unexpected Journey Strategy Battle Game,44,7.35,134009
5.574,3 Kings,54,7.60,180644
5.574,Harzbahn 1873,40,7.26,28944
5.574,The Perfumer,85,6.56,204576
5.574,Deukalion,188,5.98,34255
5.574,Blood & Iron,94,6.38,5990
5.574,LIE,138,6.08,161383
5.574,Area 1851,100,6.51,126404
5.574,Sumo!,346,5.80,3749
5.574,Alaska,308,5.82,1387
5.574,Embrace An Angry Wind,62,6.81,9117
5.574,Di Renjie,123,6.12,106174
5.574,Match of the Penguins,232,5.87,6979
5.574,Haithabu,138,6.26,169795
5.574,Downsize,83,6.72,197067
5.574,The African Campaign,92,6.44,5182
5.574,Patton in Flames,53,7.00,2875
5.574,War Between The States (second edition),50,7.16,11708
5.574,Pixel Lincoln: The Deckbuilding Game,246,5.92,125609
5.574,Zoff im Hühnerhof,77,6.44,25760
5.574,War in the Ice,96,6.34,9238
5.574,Of Dreams & Shadows,57,7.99,197101
5.574,Magnet,125,6.16,33156
5.574,Rock'n Rodeo: Der Festivalmanager,48,7.11,149618
5.574,Rezolution: A Dark Tomorrow,47,7.32,17433
5.574,Warfare in the Age of Reason,40,7.51,10310
5.574,Kuni Tori!,55,6.96,71569
5.574,Black Sea Black Death,44,7.26,5752
5.574,Morelli,47,7.47,103830
5.574,The Battle of Five Armies,89,6.39,2775
5.574,Trenches of Valor,86,6.48,42881
5.574,Wallamoppi,206,5.87,11412
5.574,Osmanli Harbi The Ottoman Fronts: 1914 to 1918,39,7.71,41624
5.574,Balkan Wars,77,6.57,10269
5.574,War in the Pacific (first edition),61,7.18,9650
5.574,Alien Menace,73,6.49,99976
5.574,Real Action Stockcar Championship,54,6.81,890
5.574,Cheese Chasers,125,6.25,40819
5.574,June '44,48,7.18,39067
5.574,The Sword and the Stars,110,6.24,2121
5.574,Volta,35,7.48,39976
5.574,Gauss,54,6.99,51250
5.573,O'Connor's Offensive,61,6.74,13645
5.573,Tri-Ba-Lance,75,6.52,7377
5.573,Final Fantasy VIII: Triple Triad,37,7.74,15957
5.573,"Alexandria, 1801",44,7.35,16972
5.573,Zaibatsu,52,7.17,94493
5.573,Solarquest,676,5.82,1836
5.573,Pink Godzilla Dev Kit,118,6.51,25190
5.573,FlipOut,135,6.09,41585
5.573,"Las Navas de Tolosa, 1212",40,7.39,18687
5.573,Shadows Upon Lassadar,69,6.66,108080
5.573,Koplopers & Dwarsliggers,85,6.35,55896
5.573,Cha dango,56,6.83,181694
5.573,Captains of the Golden Age,69,7.34,193417
5.573,Parlay,153,6.06,21286
5.573,Song of Arthur and Merlin,39,7.99,38562
5.573,Ex Libris,68,6.66,9619
5.573,Cave Evil: Warcults,32,8.41,186723
5.573,Code Cracker,156,6.00,27613
5.573,Battleground Fantasy Warfare: Monsters & Mercenaries,42,7.36,49050
5.573,Drive on Kursk:  July 1943,54,6.80,31605
5.573,Stonne Heights,39,7.93,22182
5.573,Magic Realm Light 30,33,7.68,176070
5.573,Shadows of Brimstone: Forbidden Fortress,46,9.00,212346
5.573,"Iwo Jima: Valor of Arms, 19 Feb. – 25 March 1945",78,6.59,4254
5.573,Speechless,51,6.95,196105
5.573,Panzer Battles: 11th Panzer on the Chir River,36,8.01,178655
5.573,5150,42,7.38,26855
5.573,Jitters,142,6.16,1288
5.573,Storm Over Scandinavia,42,7.35,15990
5.573,Inception,70,6.71,124000
5.573,Conflict of Alliances: Warring States,50,7.94,122236
5.573,Omega Chess,42,7.62,12040
5.573,Battleground Fantasy Warfare: Undead Army,47,7.07,49399
5.573,Einfach Genial: Das Kartenspiel,240,5.86,39699
5.573,Bhazum,57,6.81,75529
5.573,Dive! Diver! Die!,104,6.32,82572
5.573,Russian Campaign II,46,7.17,5840
5.573,Show Business,70,6.79,69232
5.573,EinStein würfelt nicht!,62,6.76,18699
5.573,Hold the Line: The American Revolution,36,8.00,198630
5.573,Probe,649,5.74,2060
5.573,"Yalu: The Chinese Counteroffensive in Korea, November 1950 to May 1951",47,7.07,6476
5.573,Régents,80,6.43,81297
5.573,Simon's Cat Card Game,129,6.23,188614
5.573,By Fire and Sword,38,7.86,56886
5.573,Campaign Commander Volume III: Punic Island,38,7.30,88246
5.573,Ascari,40,7.39,121429
5.573,LED: Lógica – Estrategia – Deducción,39,7.61,149927
5.572,Mare Mediterraneum,74,6.52,6
5.572,The Chaco War,80,6.53,10262
5.572,Days of Battle: Golan Heights,39,7.26,148050
5.572,White Bear & Red Moon,51,7.22,10884
5.572,Tea Time,161,5.98,121015
5.572,Corteo,57,6.97,9504
5.572,Waving Hands,45,7.34,5818
5.572,Escape from 100 Million B.C.,33,8.13,206206
5.572,AK47 Republic,34,7.54,19909
5.572,Iéna 1806,47,7.28,26372
5.572,Nations in Arms: Valmy to Waterloo,59,7.14,109285
5.572,Ember: the Magical Card Game,77,7.32,183405
5.572,L'osti d'jeu,113,6.23,169675
5.572,Supernova: A New Exodus,35,7.44,43169
5.572,Quest for the DragonLords (Second Edition),113,6.26,20445
5.572,Apollo XIII,74,6.66,180211
5.572,Wild Vikings,155,6.08,35812
5.572,March Madness,120,6.25,3063
5.572,Cortex Challenge,98,6.46,206175
5.572,The Horus Heresy: Burning of Prospero,38,7.65,211641
5.572,Beer Money,373,5.82,9787
5.572,Pie Factory,236,5.87,153724
5.572,Catchphrase,95,6.33,19505
5.572,Kasserine Pass,63,6.74,8736
5.572,The Normandy Campaign,80,6.42,3603
5.572,Spycraft: Collectible Card Game,153,6.11,12263
5.572,RUM,55,6.76,192827
5.572,Wabbit Wampage,203,5.91,702
5.572,Archaeology,120,6.16,28060
5.572,Avalanche at Yeti Mountain,112,6.18,179930
5.572,AYA,117,6.17,182194
5.572,Wilderness Empires,44,7.24,168653
5.572,Cat & Fish,76,6.67,39536
5.572,Deckscape: Test Time,43,7.19,218311
5.572,Catch a Falling Star,104,6.20,107649
5.572,Quodd Heroes,50,9.30,207991
5.572,Infection Express,127,6.19,57139
5.572,Thinking Man's Golf,184,6.00,2199
5.572,Angus: Batalhas Medievais,81,6.84,14685
5.572,"Brute Force: The War in the West, 1940-1945",64,6.64,5822
5.572,Brawling Battleships,85,6.35,8643
5.572,Sissi!: Die Bohnenkaiserin,55,6.75,148000
5.572,London After Midnight,197,6.09,169062
5.572,Die Verbotene Stadt,111,6.19,504
5.572,Red Parachutes: Soviet Airborne Assault Across the Dnepr,64,6.57,3070
5.572,Circular Reasoning,53,6.93,167283
5.572,Deadfall,58,6.84,188051
5.572,Dexikon,92,6.37,171775
5.572,When Lions Sailed,42,7.22,73363
5.572,Temp Worker Assassins,55,7.16,198791
5.572,Battlefield Evolution,59,6.77,25253
5.572,Micro Monsters,58,6.84,100795
5.572,Marita-Merkur,68,6.76,7636
5.572,Invasion of the Air-eaters,106,6.18,3162
5.571,TAJ,111,6.22,158916
5.571,Ben Hur,68,6.61,1396
5.571,Kadesh:  Mobile Warfare in the Ancient Middle East,84,6.45,7033
5.571,Defenders of the Realm: Battlefields,141,6.11,122271
5.571,Landslide,191,6.12,865
5.571,Trick or Treat,56,7.03,109143
5.571,Mini FITS,235,5.85,67910
5.571,No Time For Heroes,71,7.23,178166
5.571,Agricola Express,105,6.26,45020
5.571,Waka Tanka,95,6.37,178361
5.571,TaskForce,84,6.53,5488
5.571,La Bataille d'Austerlitz,34,8.03,17041
5.571,Miss Poutine,118,6.16,40800
5.571,GYM,41,7.20,192824
5.571,Telepathy: Magic Minds,45,7.10,191374
5.571,Unlur,32,7.77,3826
5.571,D-Day Rangers,33,7.76,8359
5.571,Squadron Strike,60,7.75,36903
5.571,Würfelwurst,157,6.01,118215
5.571,A Raging Storm,54,6.79,7253
5.571,Game Over,100,6.27,131788
5.571,Solomons Campaign (first edition),42,7.42,8258
5.571,Tribes,82,6.40,2480
5.571,Unlock! The Island of Doctor Goorse,38,7.26,216094
5.571,Theomachy: The Ancients,58,7.03,172599
5.571,Vive l'Empereur,61,6.88,5481
5.571,Le Vol de l'Aigle,35,7.70,21915
5.571,Lumis: Der Pfad des Feuers,68,6.52,172166
5.571,Freebooter's Fate,38,8.07,72050
5.571,Savage Worlds Showdown!,31,8.05,35654
5.571,Skippity,77,6.40,85563
5.571,Decision in France,49,6.88,4970
5.571,Cubiko,84,6.35,43393
5.571,Goblin's Breakfast,85,7.21,164760
5.571,Dorada,101,6.24,5155
5.571,Runicards,65,6.88,139607
5.571,Got It!,61,6.75,74987
5.571,"La Bataille de France, 1940",42,7.89,35219
5.571,SWAT!,165,5.99,64583
5.571,Sindbad,132,6.13,1940
5.571,Friedland 1807,33,7.91,33541
5.571,Expedition Altiplano,135,6.17,23258
5.571,Vikingdoms,40,7.46,206780
5.571,Musket & Pike,66,6.61,11514
5.571,Illegal,104,6.24,151369
5.571,Kinder Bunnies: Their First Adventure,224,5.93,14441
5.571,Anno Domini: Europa,53,6.78,55756
5.571,Timeline: British History,61,6.76,210342
5.570,Bee Alert,72,6.47,129492
5.570,Paul Koenig's The Bulge: 6th Panzer Army,38,7.19,151936
5.570,Yvio: Freibeuter der Karibik,60,6.73,40579
5.570,Mole Hill,190,5.95,178
5.570,Slap .45,77,6.67,165633
5.570,El Bazar,54,6.95,55250
5.570,Gamedec,74,6.69,145766
5.570,Battle for Baghdad,69,6.90,29848
5.570,Nanofictionary,256,5.86,2895
5.570,18TN,52,6.82,25344
5.570,Sturm Nach Osten,63,6.78,3901
5.570,First to Fight,64,6.66,160773
5.570,The Tigers Are Burning,77,6.48,5993
5.570,Dou Dizhu,51,7.07,32288
5.570,Santoska,57,6.69,21072
5.570,Bonbons,153,6.02,104376
5.570,Power,206,6.00,487
5.570,Labyrinth: Paths of Destiny (Third Edition),64,7.17,208670
5.570,Hands,61,6.68,171950
5.570,Dancing Dice,490,5.74,10756
5.570,Colorado Midland,80,6.42,102151
5.570,Bloody Ridge,74,6.55,11964
5.570,Burgenland,118,6.15,153839
5.570,Attangle,47,6.97,24525
5.570,Schnapp,46,6.95,22901
5.570,Great War at Sea / Second World War at Sea: Cone of Fire,43,7.22,23733
5.570,Carla Cat,325,5.79,3727
5.570,Sergeants Miniatures Game: Red Devils,31,7.88,136606
5.570,Restaurant Row,63,6.56,42789
5.570,Star Wars: Silent Death Starfighter Combat Game,38,7.24,8410
5.570,7-Card Slugfest,178,6.00,141829
5.570,Planet Defenders,46,7.09,204879
5.570,Frankenstein's Bodies,105,6.58,158093
5.570,Froschkönig,74,6.46,13926
5.570,Swamped,117,6.18,173770
5.570,Origins of World War II,368,5.84,2975
5.569,Monstertorte,72,6.46,16415
5.569,In Security,84,6.36,155245
5.569,King's Kilt,89,6.33,170431
5.569,Twins,113,6.21,343
5.569,Great War at Sea: Pacific Crossroads,42,7.24,36612
5.569,MedWar Sicily,70,6.47,40823
5.569,Black Stories Real Crime Edition,257,5.89,57052
5.569,Das Kleine Gespenst,129,6.09,16369
5.569,Twin Peaks,32,7.58,149793
5.569,Numeri,271,5.75,60316
5.569,Sa Battalla,38,7.78,65061
5.569,Wizard's Gambit,181,6.07,34843
5.569,Dungeons & Dragons Computer Labyrinth Game,289,5.91,4746
5.569,Video Game High School,98,6.39,154742
5.569,Champions of the Galaxy,57,8.14,16105
5.569,Grand National Derby,80,6.37,1367
5.569,Cunning Folk,66,6.52,177976
5.569,111,72,6.49,113656
5.569,Apocalypse: The Game of Nuclear Devastation,56,6.74,201281
5.569,Oath of the Brotherhood,81,6.45,172158
5.569,Goths Save The Queen,79,6.43,180650
5.569,Ave Cesar,55,7.04,154677
5.569,Party Playoff,175,6.00,39994
5.569,Like Lions They Fought,81,6.39,4500
5.569,Dork Tower,326,5.86,8508
5.569,Boom: Runaway,72,6.53,148047
5.569,Contrario,150,6.01,15271
5.569,18Ireland,31,7.72,196217
5.569,Command Decision II,58,6.84,6700
5.569,Battlewagon,102,6.37,3670
5.569,Scrabble Flash,287,5.83,67631
5.569,Dino Twist,71,6.50,179723
5.569,Holy Roman Empire,83,6.41,4802
5.569,PeaceBowl,131,6.57,5575
5.569,Gooseberry,51,6.87,205420
5.569,Galopp Royal,201,5.87,428
5.569,"""Scratch One Flat Top!""",38,7.32,4016
5.568,Get Nuts,187,5.95,69587
5.568,Napoleon at the Berezina,59,6.69,6374
5.568,1815: The Waterloo Campaign,82,6.47,8742
5.568,Manno Monster,71,6.50,144416
5.568,Ahoy,146,5.99,20031
5.568,"Festung Europa: The Campaign for Western Europe, 1943-1945",46,6.91,162383
5.568,Gravediggers,315,5.78,23241
5.568,Blend Off!,55,6.73,166210
5.568,Metromania,207,5.92,23908
5.568,The Exiled: Siege,59,6.91,184648
5.568,Foragers,68,6.64,142903
5.568,South Mountain,58,6.75,6847
5.568,Stockmarket,55,6.72,2963
5.568,Destroyer Captain,37,7.49,8537
5.568,The Refuge: A Race for Survival,88,7.02,201416
5.568,Pengoloo,192,5.92,34819
5.568,Drive to the Baltic!,39,7.42,8355
5.568,Krynea Battlefield,54,7.34,158891
5.568,Dresden 20,37,7.24,60280
5.568,Hoyle's Games,62,6.56,15678
5.568,Attack of the Mutants!,106,6.19,2706
5.568,La Grande Armée,68,6.68,9077
5.568,BrikWars,46,8.08,7623
5.568,My First Bohnanza,59,6.61,171419
5.568,Shark Attacks!,98,6.20,130556
5.568,Battleground World War II,50,7.10,20441
5.568,Sweet Nose,60,6.69,179548
5.568,Manymals,84,6.31,26233
5.568,WarGods of Ægyptus,41,7.15,13667
5.568,Hurtgen: Hell's Forest,36,7.86,88190
5.568,Days of Decision,107,6.20,8666
5.568,The Great Redoubt,64,6.76,4293
5.568,Deluxe Camping,117,6.15,22477
5.568,Burning Suns,52,7.13,130134
5.568,The American Revolution: Decision in North America,44,7.22,99042
5.568,7: The Defense of Lwów,44,6.97,170043
5.568,Alchemidus,66,6.52,184462
5.568,What the Food?!,117,6.25,141437
5.568,Biergarten,74,6.47,178335
5.568,Monkey Dash,62,6.86,33605
5.568,Zip-It,92,6.24,89575
5.568,Warsaw Rising Up 1945-1980,57,6.73,167404
5.568,Didi Dotter,85,6.29,32465
5.568,Bunte Runde,178,5.93,20122
5.568,Galactic Destiny,136,6.24,25937
5.568,Arbos Apfel,43,7.16,169368
5.568,Sheepdogs of Pendleton Hill,152,6.06,126076
